group,names,scores,logfoldchanges,pvals,pvals_adj
0,Ccdc92,-0.16829483,-1.8814443,0.8663513418966757,1.0
0,Apol7c,-0.16866365,-2.5377717,0.8660612141526659,1.0
0,Gpr18,-0.16866365,-3.9851718,0.8660612141526659,1.0
0,Slfn5,-0.16869202,-2.264586,0.8660388973809251,1.0
0,Itgax,-0.16886224,-22.953646,0.8659049989940112,1.0
0,Kcne3,-0.16886224,-22.506804,0.8659049989940112,1.0
0,Phxr4,-0.16886224,-23.05963,0.8659049989940112,1.0
0,4933415A04Rik,-0.16886224,-22.890965,0.8659049989940112,1.0
0,Fcer1a,-0.16886224,-23.09916,0.8659049989940112,1.0
0,Zcchc24,-0.16886224,-22.901508,0.8659049989940112,1.0
0,Cxcl3,-0.16886224,-22.8877,0.8659049989940112,1.0
0,Helz2,-0.17022404,-0.6894796,0.8648339507711583,1.0
0,Phlpp1,-0.17473496,-1.2523654,0.8612878872938312,1.0
0,Igf2r,-0.18168579,-1.3462616,0.8558293213351337,1.0
0,Col1a2,-0.18242343,-1.695378,0.8552504448247408,1.0
0,N4bp3,-0.1825369,-1.9550207,0.8551613938057336,1.0
0,Myof,-0.18276387,-3.1494858,0.8549832973027872,1.0
0,Plscr2,-0.18276387,-3.532604,0.8549832973027872,1.0
0,Gpr4,-0.18276387,-2.8413367,0.8549832973027872,1.0
0,Esam,-0.18287736,-3.24724,0.8548942518210649,1.0
0,Arpp21,-0.18287736,-2.8083575,0.8548942518210649,1.0
0,Gm15856,-0.18287736,-2.584312,0.8548942518210649,1.0
0,5830418P13Rik,-0.18293409,-23.340334,0.8548497297731266,1.0
0,Ms4a7,-0.18293409,-23.161062,0.8548497297731266,1.0
0,Id3,-0.18293409,-23.068203,0.8548497297731266,1.0
0,Ccl5,-0.18293409,-23.650797,0.8548497297731266,1.0
0,Gnaz,-0.18293409,-22.823414,0.8548497297731266,1.0
0,Gprin3,-0.18316106,-2.1016524,0.8546716462040902,1.0
0,Gm16140,-0.18316106,-2.1946514,0.8546716462040902,1.0
0,Alox8,-0.18327454,-2.134987,0.8545826071951419,1.0
0,Rnf122,-0.18344477,-1.6743978,0.8544490521542984,1.0
0,Emid1,-0.18395545,-2.1692507,0.8540484120692411,1.0
0,Abhd6,-0.1841824,-1.1034385,0.8538703618834981,1.0
0,Dexi,-0.18962957,-0.9845052,0.8495994106537869,1.0
0,Plekhm3,-0.19107647,-0.39183024,0.8484656753841351,1.0
0,Plscr4,-0.19575764,-1.276001,0.8447998671670954,1.0
0,Ltb,-0.19609809,-1.0718083,0.8445333929803372,1.0
0,Cdkn1c,-0.19612646,-1.3510396,0.8445111876006981,1.0
0,Otub2,-0.19632505,-1.869647,0.8443557534037467,1.0
0,Snca,-0.1968641,-3.4088671,0.8439338911483969,1.0
0,Klrd1,-0.19700594,-3.1243613,0.8438228822007457,1.0
0,Zc3h6,-0.19700594,-23.048883,0.8438228822007457,1.0
0,Npr2,-0.19700594,-23.26294,0.8438228822007457,1.0
0,Klhl30,-0.19700594,-2.5668433,0.8438228822007457,1.0
0,Sdc3,-0.1976301,-1.7141867,0.8433344797142144,1.0
0,Pbx1,-0.20446743,-0.68492407,0.8379882366734451,1.0
0,Tmtc2,-0.20988624,-1.3255063,0.8337564662089196,1.0
0,Kdr,-0.21056713,-2.507361,0.8332250631549634,1.0
0,Mafb,-0.21107781,-23.5186,0.8328265608474384,1.0
0,Atp8b5,-0.21107781,-23.159754,0.8328265608474384,1.0
0,Lad1,-0.21107781,-23.59123,0.8328265608474384,1.0
0,Plk2,-0.2127233,-1.5080899,0.8315427905422198,1.0
0,Tarm1,-0.21317723,-0.5267132,0.8311887259347819,1.0
0,Mdp1,-0.21385813,-1.2741239,0.8306576932835602,1.0
0,Mdga1,-0.22401483,-1.7053363,0.8227457642744499,1.0
0,Atf3,-0.22421342,-1.4992164,0.8225912384587859,1.0
0,Ap5s1,-0.22446875,-1.3333088,0.8223925725210228,1.0
0,Flrt3,-0.2250078,-3.1027086,0.8219732040591057,1.0
0,1700112J16Rik,-0.22514966,-23.264158,0.821862852386282,1.0
0,Arhgap29,-0.22523476,-1.8116188,0.821796643074156,1.0
0,Glyctk,-0.22526313,-2.7394643,0.8217745735854765,1.0
0,Arnt2,-0.22551848,-1.8961525,0.8215759545363066,1.0
0,Osm,-0.23227069,-0.7034711,0.8163277720348534,1.0
0,Ccr1,-0.23377433,-0.9526581,0.8151601708251893,1.0
0,Cd59a,-0.23785971,-1.4047879,0.811989899658759,1.0
0,Gimap4,-0.23916477,-3.2410948,0.8109778206871429,1.0
0,Lynx1,-0.23922151,-23.450384,0.8109338244065223,1.0
0,Nr4a3,-0.23922151,-23.924995,0.8109338244065223,1.0
0,Rnf150,-0.2527827,-1.4533848,0.8004361438303209,1.0
0,Gpr132,-0.25289616,-1.0822946,0.8003484461833352,1.0
0,Il18r1,-0.2531515,-2.8980012,0.8001511356813811,1.0
0,Pla2g7,-0.253265,-3.434226,0.8000634462179522,1.0
0,Maml2,-0.25329337,-23.410109,0.800041524245845,1.0
0,Selp,-0.25332174,-1.0903052,0.8000196024312707,1.0
0,Cd40,-0.25352034,-3.4142666,0.7998661541415608,1.0
0,Tmem140,-0.25462678,-1.7740477,0.7990113695395361,1.0
0,Ccdc102a,-0.25485376,-1.5836397,0.7988360588383299,1.0
0,Eya1,-0.25706667,-0.9039588,0.7971273122015223,1.0
0,Tgfbr3,-0.2658332,-1.3113877,0.7903676725765387,1.0
0,H2-DMa,-0.26648572,-0.93117845,0.7898651511057452,1.0
0,Cdh17,-0.26668432,-2.0904777,0.7897122271223063,1.0
0,Maf,-0.2670815,-2.5004537,0.7894064034579104,1.0
0,Paqr5,-0.26736522,-23.98235,0.7891879778423515,1.0
0,Slamf7,-0.26736522,-23.780859,0.7891879778423515,1.0
0,P2rx5,-0.26736522,-23.878416,0.7891879778423515,1.0
0,Rgs7bp,-0.2675922,-2.662439,0.7890132492778485,1.0
0,Serpinc1,-0.26764894,-3.0446312,0.78896956879447,1.0
0,F2rl2,-0.26923767,-0.7351129,0.7877467850609153,1.0
0,Ube2l6,-0.27190453,-0.6320835,0.7856954322869241,1.0
0,Foxn3,-0.28013203,-1.5065432,0.7793762198079122,1.0
0,Fstl1,-0.28135195,-3.5756087,0.7784404620625928,1.0
0,Il7r,-0.28143707,-23.736523,0.7783751886073127,1.0
0,Slfn1,-0.2814938,-1.554321,0.778331673839055,1.0
0,Cd72,-0.28174916,-1.9151481,0.7781358659847168,1.0
0,Fam234b,-0.28472808,-0.9280042,0.7758524849054654,1.0
0,Ncoa7,-0.28765026,-0.72028816,0.7736144776250314,1.0
0,Isg20,-0.28960782,-0.6644464,0.7721162807277671,1.0
0,Daxx,-0.29468617,-0.51032877,0.768233625693104,1.0
0,Plpp1,-0.29550892,-3.4219298,0.7676051363197403,1.0
0,Slco2b1,-0.29550892,-23.588982,0.7676051363197403,1.0
0,Mex3b,-0.2957359,-2.5836985,0.7674317868118067,1.0
0,Slc41a3,-0.29655865,-0.6135645,0.7668034924405178,1.0
0,Gm11772,-0.29715443,-1.4792722,0.7663486163188734,1.0
0,Anxa4,-0.2984311,-0.57511216,0.7653741531137889,1.0
0,Marcks,-0.2995943,-0.9865956,0.7644866319967791,1.0
0,Fgr,-0.30243137,-0.9800023,0.7623232454572841,1.0
0,Capn5,-0.30362293,-1.0321269,0.7614151754877617,1.0
0,Ggt5,-0.30912685,-2.12122,0.7572250379997099,1.0
0,9330175E14Rik,-0.30949566,-3.2092555,0.7569445089669361,1.0
0,Chga,-0.30958077,-24.04508,0.7568797760437891,1.0
0,P2ry1,-0.30958077,-0.7060217,0.7568797760437891,1.0
0,Gp5,-0.31029004,-2.1866248,0.7563404013878476,1.0
0,Slfn8,-0.31071562,-0.9967388,0.7560168335505898,1.0
0,Zfp467,-0.3138931,-1.9752011,0.7536022162596775,1.0
0,Slc9a9,-0.32336894,-3.1903932,0.7464158612821387,1.0
0,Treml1,-0.32342568,-2.201673,0.7463728948624666,1.0
0,Sirpb1c,-0.32365263,-23.701542,0.7462010370699728,1.0
0,Trac,-0.3237661,-2.53847,0.7461151129071766,1.0
0,Irf6,-0.3237661,-3.6236033,0.7461151129071766,1.0
0,Inpp4b,-0.3245605,-1.2786008,0.7455137322177923,1.0
0,Lrrc49,-0.32637623,-1.1018667,0.7441397304858407,1.0
0,Klhl6,-0.32856077,-0.5761181,0.7424877138287336,1.0
0,S100a6,-0.33290148,-0.41491836,0.7392086596984331,1.0
0,Fpr2,-0.3369301,-2.0526502,0.7361695898939873,1.0
0,Sulf2,-0.3375259,-1.3881885,0.7357204988396173,1.0
0,Tubb3,-0.33772448,-23.855318,0.7355708218811398,1.0
0,Entpd3,-0.33772448,-23.891476,0.7355708218811398,1.0
0,Parp12,-0.34118572,-0.76917386,0.7329637830216764,1.0
0,Kmo,-0.34124246,-1.4178152,0.732921070238182,1.0
0,Pglyrp2,-0.35179633,-24.076162,0.72499100514413,1.0
0,Mfhas1,-0.35179633,-2.080349,0.72499100514413,1.0
0,Ccr7,-0.35190982,-3.8043022,0.724905893941864,1.0
0,Ralgds,-0.35230702,-1.1481632,0.7246080315066132,1.0
0,Rasa4,-0.3527042,-0.5946413,0.7243102107491155,1.0
0,Smim5,-0.3527042,-2.5696983,0.7243102107491155,1.0
0,Tns1,-0.35423622,-1.9873784,0.723161864703846,1.0
0,Gch1,-0.3608182,-1.28314,0.718235347634939,1.0
0,Rgs1,-0.3612154,-1.8082876,0.7179384298286243,1.0
0,Pirb,-0.36416596,-1.05684,0.7157340909419162,1.0
0,Fgf3,-0.36586818,-23.848036,0.714463432727989,1.0
0,Rab37,-0.36705977,-1.130818,0.7135744425013146,1.0
0,P2ry12,-0.37994003,-24.427391,0.7039899207495907,1.0
0,Gpnmb,-0.38135856,-2.418557,0.7029371923150837,1.0
0,Sh3bgrl2,-0.38289058,-2.0586088,0.7018008851430851,1.0
0,Pan3,-0.38399705,-0.8291145,0.7009806331371291,1.0
0,Spred1,-0.386749,-0.8649979,0.698942032026284,1.0
0,Lck,-0.38944423,-0.99450743,0.6969475657928612,1.0
0,Plbd1,-0.39219618,-1.4644833,0.6949132697867266,1.0
0,Mmaa,-0.39321753,-1.4425807,0.694158830984084,1.0
0,Esm1,-0.3939268,-3.030044,0.6936350933373423,1.0
0,B3gnt7,-0.39789867,-1.561549,0.6907048726488223,1.0
0,Myl10,-0.4072894,-1.6549308,0.6837954668693804,1.0
0,Mx2,-0.40836746,-4.5048523,0.6830039203048035,1.0
0,Pdgfb,-0.40836746,-4.3473115,0.6830039203048035,1.0
0,Msr1,-0.40836746,-4.2250404,0.6830039203048035,1.0
0,Faah,-0.40836746,-4.34824,0.6830039203048035,1.0
0,Ptpro,-0.40836746,-3.897287,0.6830039203048035,1.0
0,Pard6g,-0.40876466,-1.4978602,0.6827123856708543,1.0
0,Msrb3,-0.40887812,-2.3737354,0.6826290987525324,1.0
0,Nqo1,-0.4115166,-1.3402581,0.6806937691864052,1.0
0,Gfi1b,-0.4119989,-1.4917499,0.6803402259775411,1.0
0,Tmem106a,-0.41409832,-1.3176856,0.6788020924623073,1.0
0,Fabp5,-0.41486433,0.04829842,0.6782412141032803,1.0
0,Phf11b,-0.42215562,-24.063498,0.6729114430812573,1.0
0,Eomes,-0.42215562,-24.606739,0.6729114430812573,1.0
0,Trdc,-0.42246768,-4.354103,0.6726836844793491,1.0
0,Mecom,-0.42246768,-4.425257,0.6726836844793491,1.0
0,Shank3,-0.42246768,-4.11097,0.6726836844793491,1.0
0,Sapcd1,-0.42309183,-2.2343202,0.6722282573726803,1.0
0,Chit1,-0.42802835,-1.829627,0.6686304913890924,1.0
0,Cd55,-0.434355,-1.09765,0.664030673992086,1.0
0,Ptgs2,-0.4362842,-2.1506882,0.6626305436665221,1.0
0,Efna5,-0.43651116,-3.578433,0.6624658998144897,1.0
0,Ddah2,-0.4365679,-4.1587787,0.6624247413997976,1.0
0,Tbc1d4,-0.4365679,-1.3555274,0.6624247413997976,1.0
0,2610307P16Rik,-0.43685162,-2.9536748,0.6622189646215972,1.0
0,Abcg1,-0.43809992,-2.608563,0.6613138499407728,1.0
0,St8sia1,-0.4383269,-1.1801658,0.6611493367683094,1.0
0,Slc35d3,-0.4390078,-2.3935704,0.6606558954729974,1.0
0,Ifi27l2a,-0.4472353,-1.3474683,0.6547051908977986,1.0
0,Thsd1,-0.44984537,-1.8993852,0.6528219325232467,1.0
0,Gimap1os,-0.45029932,-24.54016,0.652494634626959,1.0
0,Car1,-0.45035607,-2.8661935,0.6524537270923325,1.0
0,Pdgfa,-0.45132065,-1.9643846,0.6517584590248033,1.0
0,2900026A02Rik,-0.4542712,-1.6536902,0.6496336374132232,1.0
0,Ifit3,-0.4550372,-1.6175228,0.6490824658000145,1.0
0,Cep170b,-0.45676783,-1.5338598,0.6478379338322041,1.0
0,Il10ra,-0.4603709,-1.7371435,0.6452500174995226,1.0
0,Tcf7l2,-0.46255544,-1.2327771,0.6436830527709823,1.0
0,Anpep,-0.4647116,-4.1789308,0.6421379900860762,1.0
0,Jchain,-0.4647116,-4.597659,0.6421379900860762,1.0
0,Aqp1,-0.46573296,-2.03188,0.6414066580238813,1.0
0,Rara,-0.46706638,-1.0662643,0.6404523869119256,1.0
0,Il27ra,-0.47359163,-1.3186892,0.6357911420128131,1.0
0,Scn1b,-0.47844303,-24.503338,0.6323349207604124,1.0
0,Cnrip1,-0.4786416,-3.9350739,0.6321936083140174,1.0
0,Il1b,-0.48119497,-2.1626008,0.6303779320510347,1.0
0,Axl,-0.49421713,-2.227084,0.621152854922004,1.0
0,Rbpms2,-0.49552217,-1.7517961,0.6202315804927976,1.0
0,Rab38,-0.49909687,-0.6320421,0.6177111431203574,1.0
0,Asb13,-0.50057214,-1.2810751,0.616672270919959,1.0
0,Timp3,-0.5132822,-1.6228853,0.6077539296828445,1.0
0,Mllt6,-0.51339567,-1.1578805,0.6076745612656245,1.0
0,Apobec1,-0.51401985,-0.899682,0.607238117644915,1.0
0,Grap,-0.51949537,-2.2285728,0.6034153320254678,1.0
0,Stxbp6,-0.5197507,-2.0402186,0.6032373317468673,1.0
0,Parp14,-0.5202614,-0.87081647,0.6028814020612672,1.0
0,Epha2,-0.52116925,-4.69678,0.6022488716805386,1.0
0,Akr1c12,-0.52156645,-3.3225627,0.6019722337043072,1.0
0,Rgl1,-0.52167994,-2.9536037,0.6018932048060996,1.0
0,Cbx2,-0.5255383,-1.3326836,0.5992090108148023,1.0
0,Cox6a2,-0.52684337,-2.046872,0.5983023508023378,1.0
0,Cd200r4,-0.53109896,-1.3047243,0.5953501857691958,1.0
0,Gadd45g,-0.5312692,-1.5212725,0.5952322375400676,1.0
0,Epb41l1,-0.5370852,-2.101525,0.5912087637880146,1.0
0,Arhgef5,-0.5385888,-1.8212305,0.5901705862238986,1.0
0,Akr1c13,-0.5411706,-0.9487677,0.5883900161536533,1.0
0,H1f0,-0.544263,-0.62872463,0.5862605183710845,1.0
0,Gm5111,-0.5488023,-24.703129,0.5831411405302857,1.0
0,Tnfrsf9,-0.5488023,-24.867962,0.5831411405302857,1.0
0,Dpep2,-0.5488023,-24.586502,0.5831411405302857,1.0
0,Tbc1d9,-0.55135566,-3.1225433,0.5813898983312373,1.0
0,Cxcl10,-0.5518663,-1.1168184,0.5810399452789692,1.0
0,Gzma,-0.56287414,-25.241333,0.5735205900686906,1.0
0,Ms4a4c,-0.57260525,-1.8454784,0.5669119829911817,1.0
0,St6gal1,-0.5752438,-2.8304749,0.5651264553994304,1.0
0,Ssbp3,-0.57737154,-0.7726571,0.5636884858981455,1.0
0,Clec4a3,-0.5784213,-2.7617,0.5629797376748793,1.0
0,Bach2,-0.5808044,-2.5395708,0.5613722854773453,1.0
0,Arhgap12,-0.5863083,-1.2890772,0.5576683435733065,1.0
0,Sla2,-0.58727294,-2.0180807,0.5570204260028027,1.0
0,Plxna1,-0.5894858,-2.032419,0.555535413981768,1.0
0,Sirpb1b,-0.59101784,-24.697662,0.5545084625029615,1.0
0,Ctnnd2,-0.59132993,-3.9454272,0.5542993825799476,1.0
0,Sema7a,-0.5936563,-2.9077828,0.5527420034411374,1.0
0,Cd9,-0.5995858,-0.59775555,0.5487823191999488,1.0
0,Gcnt2,-0.6012029,-1.0199761,0.5477048404449085,1.0
0,Zfp946,-0.6039832,-1.0731024,0.5458547817219228,1.0
0,Gimap6,-0.60872114,-2.208126,0.5427092874261632,1.0
0,Dst,-0.6111043,-2.762356,0.541130544035211,1.0
0,Haao,-0.6157287,-1.3614707,0.5380735898186173,1.0
0,Gm17590,-0.63397104,-4.906655,0.5260997182369463,1.0
0,Maff,-0.6388792,-1.1723168,0.5229015383707722,1.0
0,Il17re,-0.6490075,-3.7665398,0.5163335271033179,1.0
0,Meg3,-0.64954656,-2.195694,0.5159851716963565,1.0
0,Padi2,-0.6502842,-2.1981091,0.5155086724543049,1.0
0,Mllt3,-0.6642993,-1.0310314,0.5064987724566998,1.0
0,Rbp1,-0.67544895,-2.8784297,0.4993905628497768,1.0
0,Mn1,-0.6757043,-2.4552777,0.4992284022376132,1.0
0,St3gal5,-0.67658377,-1.1762494,0.49867006318664553,1.0
0,Il4i1,-0.6787116,-3.7998278,0.4973206171971162,1.0
0,Cxxc5,-0.6849248,-1.8397295,0.49339139234015594,1.0
0,Foxo1,-0.68994635,-1.7519417,0.4902279061001191,1.0
0,Nkx2-3,-0.6925849,-3.0248094,0.48857011743908674,1.0
0,Nefh,-0.6972944,-1.472238,0.4856185803236256,1.0
0,Ephb2,-0.7034792,-3.1357734,0.48175716901145305,1.0
0,Ccl4,-0.70484096,-0.6903794,0.4809091993540985,1.0
0,Cetn4,-0.7090966,-2.0612738,0.4782645412307177,1.0
0,Kbtbd11,-0.7095505,-2.0604095,0.4779829142688552,1.0
0,Epb41l3,-0.7135792,-1.9082004,0.4754874525114915,1.0
0,P2ry13,-0.7194803,-3.052198,0.4718450653332128,1.0
0,Cd200r3,-0.719537,-3.6633427,0.4718101171862149,1.0
0,Ctxn1,-0.71959376,-3.6571467,0.47177517046603334,1.0
0,Gata3,-0.7213527,-2.7453737,0.47069253013681134,1.0
0,Adora2b,-0.7353962,-3.841867,0.4620982356829162,1.0
0,Itsn1,-0.7379212,-2.268073,0.4605623417924797,1.0
0,Ccr9,-0.7387156,-2.3627367,0.46007973024460014,1.0
0,Pacsin1,-0.7467728,-4.8678646,0.4552006932277288,1.0
0,Rnase6,-0.7467728,-3.3157098,0.4552006932277288,1.0
0,Prkca,-0.7522484,-1.678028,0.45190170480368586,1.0
0,Vangl2,-0.7522484,-1.9310874,0.45190170480368586,1.0
0,Dusp10,-0.75324136,-2.099008,0.45130489395629647,1.0
0,Ppp2r3a,-0.7703772,-1.353544,0.44107615113976884,1.0
0,Casp12,-0.7762783,-4.213884,0.4375846600874326,1.0
0,Mpl,-0.7796261,-2.6652033,0.435611001563018,1.0
0,1700025G04Rik,-0.7803921,-0.8082286,0.4351601246555117,1.0
0,Pde4b,-0.7807609,-0.9212944,0.43494313186705136,1.0
0,Spsb1,-0.7869741,-3.5251887,0.4312970384252759,1.0
0,Rrad,-0.79142827,-2.0532236,0.4286941140806747,1.0
0,Lztfl1,-0.7997693,-1.0731541,0.42384449906658717,1.0
0,Lilr4b,-0.80498946,-1.3879181,0.42082576260017923,1.0
0,Egfl7,-0.80714566,-0.9450376,0.4195825856649945,1.0
0,Gcsam,-0.8072024,-2.865211,0.4195498996652398,1.0
0,Ms4a2,-0.8186925,-1.9356664,0.4129618802724029,1.0
0,H2-Ob,-0.81960034,-3.124717,0.41244397101067776,1.0
0,Jakmip1,-0.8312607,-4.7358003,0.40582636980285913,1.0
0,Irgm2,-0.8323388,-2.5681024,0.40521774296462787,1.0
0,Slc15a3,-0.83477867,-1.9611412,0.40384234039794065,1.0
0,Gm37867,-0.8352326,-2.7755716,0.4035867602334847,1.0
0,Id2,-0.83965844,-0.8281768,0.4010999332544085,1.0
0,Il6,-0.84431124,-25.292395,0.39849552297667523,1.0
0,Rras2,-0.8470632,-1.5762733,0.39695991435816813,1.0
0,Bfsp2,-0.860369,-3.7246277,0.38958566211537926,1.0
0,Dpp4,-0.8668375,-2.0745661,0.3860310384329363,1.0
0,Ddx58,-0.8735614,-0.6159769,0.382357168951342,1.0
0,Camk1d,-0.88726443,-3.491851,0.3749365625223021,1.0
0,Tbc1d16,-0.8875481,-1.4520843,0.3747838732811304,1.0
0,Gbp2,-0.88768995,-1.4761901,0.37470754307644094,1.0
0,Phlda2,-0.89892477,-3.5116959,0.36869274098967453,1.0
0,Col18a1,-0.90079725,-4.1742787,0.36769614604507805,1.0
0,Gstt1,-0.90723735,-2.3445978,0.36428128982791563,1.0
0,Mboat2,-0.9100744,-2.3931594,0.36278325868090366,1.0
0,AA467197,-0.91574854,-2.4649217,0.35979878693708034,0.995893570668847
0,Tgm2,-0.9158053,-4.669304,0.35976902030370483,0.995893570668847
0,Ppp1r16b,-0.91694015,-2.686464,0.35917401247499514,0.995893570668847
0,Fam43a,-0.92173475,-1.3785793,0.35666693628970647,0.994009915226639
0,Klf4,-0.92482716,-2.8547184,0.35505581037572564,0.9912229336134716
0,Mex3a,-0.9251676,-1.733852,0.3548787198319676,0.9912229336134716
0,Ptk7,-0.92573506,-1.8241706,0.3545836928598194,0.9912229336134716
0,Bmyc,-0.9363173,-0.9303958,0.3491098426250616,0.9841119941000575
0,Gpr137b,-0.94417596,-4.8767223,0.34507972866089365,0.9786947045402391
0,Ccr5,-0.9452541,-3.9094272,0.34452918431046664,0.9786947045402391
0,Nsg2,-0.95441777,-2.5203671,0.33987220437609134,0.9705505554542607
0,Rab27b,-0.9577088,-1.5990756,0.33820962379220576,0.9675061901075093
0,Ikzf2,-0.95773715,-0.9352479,0.3381953139445144,0.9675061901075093
0,Clec10a,-0.96094304,-1.3939724,0.3365808057494605,0.9670333123394264
0,Dkkl1,-0.98670363,-1.6135824,0.3237879569350447,0.9408391400876354
0,Lsp1,-1.0086341,-1.1097784,0.31315012523352537,0.917916971406353
0,Fscn1,-1.0133153,-4.280844,0.3109095786107825,0.9169006118303441
0,Smox,-1.0179113,-0.99734384,0.30872008462086153,0.9121019622131828
0,Bcl6,-1.0334868,-2.7074833,0.30137611909557094,0.8974925973572302
0,Plxdc2,-1.0414306,-2.4781716,0.2976757269675916,0.8941296835952472
0,Fads3,-1.0479559,-3.2338872,0.2946589266415337,0.8883583253021704
0,Ly6d,-1.0546798,-2.6198137,0.2915718175738514,0.8806880597854506
0,Hs3st1,-1.055389,-25.896059,0.2912474453638232,0.8806880597854506
0,Ciita,-1.0859725,-3.9005775,0.2774911154110823,0.8476282282425149
0,Mcoln2,-1.0911928,-3.57446,0.2751880543406978,0.8437713121750696
0,Gnb4,-1.102995,-1.822659,0.2700293355860076,0.8310959816328356
0,Csrp3,-1.1116765,-25.734917,0.2662772984156303,0.8226700533907665
0,Tnfaip3,-1.1124709,-1.1650469,0.26593577533978285,0.8226700533907665
0,Ccr2,-1.1137758,-1.303555,0.2653753566108049,0.8226700533907665
0,Vcan,-1.1269399,-2.4486086,0.25976791343778216,0.8134045474827851
0,Mast4,-1.1457212,-2.1543226,0.25191051468425996,0.7996063695065941
0,Clnk,-1.1512818,-2.0484352,0.24961628652849988,0.7941745861116636
0,Arl4c,-1.1561617,-2.7963023,0.24761504616717833,0.7906133954392977
0,F11r,-1.1605307,-1.2609177,0.24583279146069448,0.7880252722317123
0,Ifi44,-1.1652403,-2.1824508,0.24392175432210284,0.785002153790577
0,Ppp3cc,-1.1720492,-3.6317828,0.24117729610016114,0.7777128713209968
0,Clec4n,-1.1856672,-4.702133,0.23575377567708622,0.7650034301333201
0,Smo,-1.1875963,-1.1319482,0.23499247764181264,0.7650034301333201
0,Lax1,-1.1877098,-2.5334496,0.2349477496719734,0.7650034301333201
0,C3ar1,-1.1975261,-1.5912223,0.2311015675701793,0.758799074086702
0,Il12a,-1.2052996,-1.1418,0.2280876459171044,0.7519474830844377
0,Map3k8,-1.209385,-1.2701621,0.22651495961273505,0.7482836344029659
0,Samd14,-1.2173855,-3.2048771,0.22345755704954962,0.7413459367308598
0,Cttn,-1.2193148,-1.4818699,0.22272474897922911,0.7413459367308598
0,Tox,-1.2228043,-1.7981514,0.22140360144357385,0.7404466835906739
0,Fchsd2,-1.2274572,-1.0262185,0.2196508206971829,0.7361025437413856
0,Mfge8,-1.2309468,-1.7957796,0.2183427867182065,0.7347551868401058
0,Myo1e,-1.2425787,-2.0030634,0.2140231191486115,0.7217162146757752
0,Smad3,-1.2428057,-1.4799078,0.21393945051186392,0.7217162146757752
0,Irf8,-1.2451321,-1.0403392,0.21308320710520368,0.7217162146757752
0,Hivep3,-1.256452,-1.6973696,0.20895214967525721,0.7139461995757399
0,Ehd3,-1.2680556,-2.8914773,0.20477810500412963,0.7064586586221135
0,Egr1,-1.2685379,-3.2105129,0.204605933748072,0.7064586586221135
0,Cpa3,-1.2771342,-1.9850819,0.20155487625212332,0.7015493761393649
0,Cd28,-1.2773044,-1.4705312,0.20149479610263865,0.7015493761393649
0,Snn,-1.2910925,-2.554611,0.19667158356404757,0.6932235637340463
0,Gpr183,-1.2977313,-2.9793518,0.19437968497212532,0.6898990131833419
0,Ctla2b,-1.3131933,-2.4967136,0.18911781636459135,0.6756588064831875
0,Lmna,-1.3301306,-1.8306206,0.1834752432348763,0.6569466766599765
0,AI504432,-1.3326839,-1.6173371,0.1826355372626577,0.6563231849648388
0,Zfpm1,-1.3455359,-1.924105,0.17845224227889211,0.6454147749619856
0,Ly86,-1.3514086,-2.3274722,0.17656457732744724,0.640688466275435
0,Azin2,-1.362161,-2.018608,0.17314705095415628,0.6311112733654866
0,Oasl1,-1.3689984,-1.6649306,0.17099976672340145,0.6246883369940477
0,Cd96,-1.3850563,-3.3587031,0.16603527512269678,0.6120664005659413
0,Bcl3,-1.3869287,-1.4591259,0.16546350791713482,0.6113480861995277
0,Tbxa2r,-1.3870422,-3.4914386,0.16542890303883417,0.6113480861995277
0,Prnp,-1.3876096,-1.6015905,0.16525596033752177,0.6113480861995277
0,Tmem9,-1.4002062,-1.2677929,0.16145158986404973,0.6061909230543718
0,Ifit2,-1.4041213,-1.9927022,0.16028272621118067,0.6031985659269955
0,Als2cl,-1.4405493,-1.8285239,0.14971206321698616,0.5713716859716508
0,Pdcd1lg2,-1.4461099,-2.9302185,0.14814637540651837,0.5667297662956906
0,Ttc39b,-1.4497414,-1.9772903,0.14713065729707117,0.5657246437981446
0,Ier5,-1.475814,-0.9393946,0.13999382912587705,0.5484782387492092
0,Sdc4,-1.4837862,-3.8383927,0.13786565799109973,0.5414481773887743
0,Lat,-1.4959855,-4.3837285,0.1346574191136412,0.5327178873227465
0,Aqp9,-1.5163274,-1.1019351,0.12943660466504772,0.514573952859577
0,Acadm,-1.5200722,-0.8659067,0.12849281627581519,0.5133382955649562
0,Mndal,-1.5316191,-1.2056818,0.12561645126154797,0.5030861332005698
0,Cdh1,-1.532073,-4.4450274,0.12550440889021558,0.5030861332005698
0,Gimap1,-1.535818,-2.3519435,0.12458302857565583,0.5014235045898604
0,Trim30a,-1.6056099,-0.769846,0.10835966327431806,0.44496044007833896
0,Ociad2,-1.6104329,-1.9492893,0.10730339418236431,0.4417413841720683
0,Mmp8,-1.6120783,-2.1231315,0.10694489173509315,0.44138578726290356
0,Myct1,-1.6135536,-1.8709222,0.10662428323274667,0.4411851719477426
0,Lgmn,-1.613809,-3.2883823,0.10656887071474658,0.4411851719477426
0,Csf2rb2,-1.6140643,-1.2511377,0.10651348102552484,0.4411851719477426
0,Clec4a1,-1.6616987,-5.1326766,0.09657321117470624,0.40475904011724423
0,Crip1,-1.7046235,-1.1697437,0.08826466912243966,0.37477825475548987
